"sample_id"	"error_autoencoder"	"error_defaultpredictor"	"better_than_default"
"11116.A10B091.1193990"	"96.8054751779147"	"98.7609106674918"	"1"
"11116.L14A068.1198343"	"50.2511061878104"	"54.1792459563607"	"1"
"11116.L23A096.1196360"	"59.8637988395934"	"86.5395633574976"	"1"
"11116.L02A068.1196861"	"44.0024831534047"	"56.9353131956422"	"1"
"11116.A21D118.1195746"	"87.4684289968618"	"93.5619037956073"	"1"
"11116.A24A094.1197555"	"64.361107220256"	"79.9359538919417"	"1"
"11116.L06A066.1194674"	"49.8995246738175"	"60.7604838242009"	"1"
"11116.I10A098.1196119"	"81.3238256948046"	"92.9131824866731"	"1"
"11116.I29A097.1196526"	"66.0547253683731"	"88.7412406052446"	"1"
"11116.L22A062.1196836"	"44.9021846410175"	"66.1975539078714"	"1"
"11116.A24D070.1194123"	"63.4997816063139"	"66.3764559658071"	"1"
"11116.I16A078.1198235"	"59.03626055278"	"63.7590057141648"	"1"
"11116.I09A095.1195126"	"78.0672277184688"	"94.112102802793"	"1"
"11116.A18A064.1194666"	"52.6254992238282"	"67.8717522234385"	"1"
"11116.A06C118.1196781"	"77.8489449726334"	"94.3000074735126"	"1"
"11116.A03D079.1193965"	"63.456462565483"	"65.0623214534332"	"1"
"11116.A02D070.1196866"	"56.1389972867252"	"62.1622537828145"	"1"
"11116.A18B088.1195786"	"75.9137351649271"	"94.0875393058956"	"1"
"11116.I14A085.1196060"	"61.2804222609057"	"58.7643796871988"	"0"
"11116.A08C100.1194442"	"62.7377354479948"	"65.8584929952937"	"1"
"11116.L24A103.1194968"	"67.7831719296043"	"78.6527341391674"	"1"
"11116.A01D061.1194890"	"55.1079691932504"	"66.0001768405466"	"1"
"11116.I06A070.1198359"	"53.6744058050024"	"57.4254613814277"	"1"
"11116.I11A075.1197266"	"84.3491869017221"	"95.6969719831027"	"1"
"11116.C24A64.1194885"	"56.9885773344941"	"61.2742368119944"	"1"
"11116.L07A072.1196524"	"60.2022586734429"	"62.0741467520883"	"1"
"11116.L11A096.1194437"	"77.7379694319197"	"94.8187884110052"	"1"
"11116.I06A078.1194464"	"51.0295105208916"	"63.6505783042268"	"1"
"11116.L20A099.1195533"	"57.7018717914608"	"59.3731921598047"	"1"
"11116.I20A094.1197877"	"98.1961700567549"	"98.2095393855481"	"1"
"11116.L12A120.1193879"	"87.8510773335873"	"96.0925377438718"	"1"
"11116.L07A071.1198156"	"58.098581646244"	"63.2468435244085"	"1"
"11116.U477A61.1198413"	"70.7823140424738"	"77.2756904945649"	"1"
"11116.A04A088.1197446"	"82.0349140255702"	"95.9163225555263"	"1"
"11116.L01A072.1197531"	"58.2858934660515"	"59.4380858071348"	"1"
"11116.A02C103.1193712"	"61.4998589135968"	"79.490702732592"	"1"
"11116.L08A092.1195851"	"50.1096852318457"	"56.136825535871"	"1"
"11116.A01C085.1197802"	"80.0368565734657"	"96.4691355631173"	"1"
"11116.I06A105.1194651"	"54.0859651555762"	"62.0191987596167"	"1"
"11116.I32A104.1197257"	"94.8599532068955"	"98.2510194190897"	"1"
"11116.L01A074.1194761"	"88.5615898494523"	"86.1971917495619"	"0"
"11116.C13A64.1196580"	"55.4870059367343"	"62.6753133718981"	"1"
"11116.A24A088.1195058"	"65.627214358658"	"92.3565053625406"	"1"
"11116.L19A087.1196872"	"52.0931946399213"	"52.4452634130994"	"1"
"11116.C33A61.1197419"	"84.5598538578804"	"97.7105290264023"	"1"
"11116.L01A061.1193736"	"48.9428772710734"	"65.512646466335"	"1"
"11116.A08D097.1194269"	"77.4349984863157"	"95.565337069756"	"1"
"11116.I31A118.1196970"	"83.8148131687182"	"96.0427614149626"	"1"
"11116.L31A103.1195992"	"57.7654844790067"	"75.9491424040758"	"1"
"11116.I26A088.1195438"	"79.3278713040256"	"95.540435049143"	"1"
"11116.A27A088.1197448"	"85.1573159649794"	"97.344791160981"	"1"
"11116.A14A076.1197890"	"60.6049593675001"	"65.5813574040579"	"1"
"11116.L12A072.1196890"	"62.8621879213424"	"67.821719388167"	"1"
"11116.A23A094.1196168"	"65.0022880945549"	"91.8380701830354"	"1"
"11116.A23B097.1194830"	"70.8760298439453"	"94.3345739249557"	"1"
"11116.A09A091.1197265"	"92.8362627446436"	"98.0319106002981"	"1"
"11116.A07C061.1197389"	"46.5240557784744"	"66.6455632232781"	"1"
"11116.L03A083.1196034"	"60.6883720843765"	"77.8855983934836"	"1"
"11116.I11A070.1194831"	"49.3060084406935"	"61.037980043105"	"1"
"11116.A11B082.1198145"	"78.8354699576082"	"96.7533653482149"	"1"
"11116.I23A089.1195779"	"59.6925147450802"	"85.308234166173"	"1"
"11116.I16A101.1197244"	"67.9103467373236"	"91.8100455056303"	"1"
"11116.I28A101.1196253"	"65.8389891736729"	"85.8619988343378"	"1"
"11116.A25C118.1194659"	"70.2615209069697"	"82.1626201630063"	"1"
"11116.A27B100.1196908"	"56.7693621829259"	"74.7625430890744"	"1"
"11116.C23A64.1194306"	"57.0247328560336"	"61.5376510565403"	"1"
"11116.U481A61.1197914"	"70.3947767270165"	"80.6398423193715"	"1"
"11116.L26A120.1195857"	"71.0962534591606"	"88.5385175123702"	"1"
"11116.A30C088.1197421"	"63.9804405086237"	"90.3241941649325"	"1"
"11116.I24A095.1196837"	"63.6690687113853"	"80.2051552786016"	"1"
"11116.A17B085.1197748"	"65.2647749881073"	"83.7922096240345"	"1"
"11116.I24A094.1194136"	"97.4015458607618"	"97.9233935550892"	"1"
"11116.A18C067.1194805"	"51.8865904642067"	"60.5212171158339"	"1"
"11116.A15B097.1195035"	"67.1655197046215"	"81.7807257273264"	"1"
"11116.I30A089.1195549"	"65.4690457817587"	"67.9329445299632"	"1"
"11116.L22A100.1194321"	"58.513416568752"	"68.4710907997044"	"1"
"11116.L11A097.1195523"	"83.2758257934069"	"94.4410900291755"	"1"
"11116.A20B064.1194762"	"51.1611044695487"	"66.5215490525602"	"1"
"11116.I03A087.1195758"	"56.4063176624397"	"67.5705506401171"	"1"
"11116.A23B082.1194893"	"90.9768219136755"	"98.1012649455052"	"1"
"11116.I09A076.1197994"	"46.8778061361454"	"49.6450966537461"	"1"
"11116.I20A078.1195878"	"53.0571043603296"	"60.6104533208989"	"1"
"11116.U505A63.1197722"	"89.1360367322406"	"95.8279595296764"	"1"
"11116.L13A069.1194520"	"54.8143025885701"	"61.7933863876467"	"1"
"11116.I17A077.1194836"	"54.9819048974175"	"63.3280205630263"	"1"
"11116.I11A084.1196358"	"81.279286930989"	"93.7570304325268"	"1"
"11116.I14A083.1198023"	"88.1535175506873"	"97.2449216164656"	"1"
"11116.I13A065.1195324"	"53.3863860823187"	"59.9561738722149"	"1"
"11116.A02D076.1197042"	"50.6762278705381"	"61.3319442869004"	"1"
"11116.A23B091.1195469"	"94.3201496035354"	"98.3005434457439"	"1"
"11116.L25A076.1195290"	"52.3097468640395"	"64.0682665295097"	"1"
"11116.L21A104.1194076"	"62.8231039715241"	"67.1247297383375"	"1"
"11116.A03C061.1196251"	"52.5563791286979"	"63.8894199125203"	"1"
"11116.I32A095.1198255"	"73.558472382203"	"93.4387736225376"	"1"
"11116.L19A068.1193723"	"56.9848302023061"	"64.8676538523137"	"1"
"11116.L16A076.1196140"	"52.4632552397029"	"56.265593861569"	"1"
"11116.L31A101.1196270"	"72.2655853267011"	"89.2255558278503"	"1"
"11116.I30A090.1195655"	"98.6236490288963"	"97.3726907039144"	"0"
"11116.L05A069.1193669"	"48.7328978564039"	"60.8757356120021"	"1"
"11116.A25D076.1194314"	"53.4316384670239"	"63.2637282812819"	"1"
"11116.L04A084.1197488"	"99.7693892932625"	"99.1330193025315"	"0"
"11116.L17A088.1195320"	"99.5215436051383"	"99.0089588206639"	"0"
"11116.L06A091.1194894"	"81.2724454978517"	"81.2861793678035"	"1"
"11116.I04A074.1197510"	"85.8250397541001"	"86.9314143541008"	"1"
"11116.U539A62.1194015"	"78.9127693505418"	"86.5345790746986"	"1"
"11116.A10D064.1194468"	"55.870267168692"	"61.4460296421269"	"1"
"11116.A31A076.1195472"	"61.4249068633537"	"69.7867075810397"	"1"
"11116.L23A083.1195574"	"87.5186348066411"	"96.3015150191447"	"1"
"11116.A21D097.1197619"	"80.7315492467912"	"95.7930430423793"	"1"
"11116.C29A66.1195809"	"80.8486545644612"	"93.585992409127"	"1"
"11116.L13A082.1194987"	"67.2670285489444"	"84.5729011566675"	"1"
"11116.L12A083.1194909"	"82.272509407045"	"95.9328668656644"	"1"
"11116.I32A101.1193697"	"72.3116571710568"	"88.1828845958347"	"1"
"11116.A09C091.1198242"	"64.7433174378214"	"92.7582793652243"	"1"
"11116.A22C061.1194986"	"47.3380807137961"	"67.6862683849216"	"1"
"11116.I10A064.1193873"	"57.7917258884888"	"68.8135765301062"	"1"
"11116.I16A102.1194913"	"62.5513997857925"	"89.154714504351"	"1"
"11116.A22A070.1195345"	"63.2292268396166"	"62.3414965642828"	"0"
"11116.A07C091.1197657"	"60.1497442769495"	"82.5253922998726"	"1"
"11116.L23A092.1195334"	"69.948450591998"	"92.0179537654784"	"1"
"11116.A13A085.1194178"	"97.8606428657639"	"98.8407154098492"	"1"
"11116.L10A105.1196898"	"78.0136627946256"	"87.0438969439797"	"1"
"11116.A17C070.1194565"	"55.176629824293"	"61.4861547340908"	"1"
"11116.I22A119.1197393"	"65.1006157448711"	"67.2910567040466"	"1"
"11116.L19A102.1197083"	"69.1365742162568"	"86.9807202955861"	"1"
"11116.L10A120.1195364"	"68.9709009868241"	"87.7163933014987"	"1"
"11116.L11A066.1195327"	"55.1339705089992"	"61.0299259993697"	"1"
"11116.L12A096.1197433"	"72.4655858771586"	"94.4414582660349"	"1"
"11116.A12B100.1196607"	"56.2832327100279"	"75.9387773612269"	"1"
"11116.I02A070.1195374"	"65.3749494398442"	"66.3088953277246"	"1"
"11116.I04A102.1196417"	"64.4183363835998"	"85.9699534241702"	"1"
"11116.C18A64.1196537"	"76.6776849535952"	"93.5335522661922"	"1"
"11116.L02A098.1197302"	"77.6478346326298"	"92.9908937263709"	"1"
"11116.A07A091.1195751"	"90.8663943005709"	"97.5874213661703"	"1"
"11116.L03A094.1198388"	"57.3834177986172"	"64.0889903180114"	"1"
"11116.I17A103.1198095"	"64.1922352399306"	"84.8071792364196"	"1"
"11116.L01A076.1196086"	"61.6093806731241"	"69.7716178956555"	"1"
"11116.L25A080.1194793"	"49.1617559083334"	"59.2601459378476"	"1"
"11116.L19A075.1193616"	"99.6501144811066"	"98.9897508281184"	"0"
"11116.L26A098.1194450"	"57.2359637380415"	"58.6560186032376"	"1"
"11116.I11A073.1195652"	"64.713710212887"	"66.8606377346874"	"1"
"11116.L22A073.1196081"	"67.8577909057855"	"78.8021379094419"	"1"
"11116.A09A076.1194469"	"57.1382936135711"	"60.4675516308149"	"1"
"11116.A14D097.1196423"	"83.6173130614708"	"95.6794546975061"	"1"
"11116.L29A072.1194983"	"50.305124382419"	"62.4907054826013"	"1"
"11116.L13A083.1193942"	"81.9977770449789"	"96.4391386089653"	"1"
"11116.A27B067.1195777"	"54.547662443003"	"56.7351679267448"	"1"
"11116.I06A099.1197479"	"87.441631011453"	"97.013714530761"	"1"
"11116.A28C088.1194041"	"61.8935411987708"	"83.6031610998426"	"1"
"11116.I10A075.1198353"	"55.9138391543893"	"68.2391934969765"	"1"
"11116.L17A119.1197084"	"86.7764583304474"	"94.647768412013"	"1"
"11116.I27A119.1194029"	"73.0721808726626"	"92.1596460156564"	"1"
"11116.I13A089.1197174"	"72.2799247474038"	"89.7000745032365"	"1"
"11116.I25A077.1197153"	"53.7111633691776"	"63.9133883143999"	"1"
"11116.I16A066.1195458"	"51.2615248343471"	"67.9026929357189"	"1"
"11116.I07A102.1198071"	"78.6362209780338"	"95.3379942321388"	"1"
"11116.L05A098.1195986"	"60.5445472703332"	"77.0242911904549"	"1"
"11116.I11A086.1195912"	"67.3616078301832"	"92.0986917844668"	"1"
"11116.A18C118.1197200"	"92.2232470959961"	"91.8744233924849"	"0"
"11116.L28A091.1196523"	"58.1940532321164"	"75.7627941407984"	"1"
"11116.A20D061.1195081"	"60.4850657613063"	"69.4657668056747"	"1"
"11116.I24A078.1196601"	"58.5551917642414"	"63.3136655019674"	"1"
"11116.A26D100.1196051"	"58.4640606632152"	"80.1601048611252"	"1"
"11116.A19D070.1194204"	"63.2320739449782"	"66.7244028802797"	"1"
"11116.I26A064.1197757"	"53.4536715210289"	"65.9788995387461"	"1"
"11116.A23D064.1195657"	"56.1728890327958"	"66.4756445703527"	"1"
"11116.I14A069.1196959"	"50.2451694690701"	"62.4479144732366"	"1"
"11116.C25A64.1197550"	"65.9137713599903"	"78.7365978938604"	"1"
"11116.C24A63.1197430"	"59.7459750305196"	"61.1110893681037"	"1"
"11116.C16A66.1195617"	"60.5269654983642"	"63.7715283248294"	"1"
"11116.I22A085.1196762"	"70.3069491682171"	"90.9663590924155"	"1"
"11116.A24C079.1197114"	"65.5340650490198"	"67.8043614085813"	"1"
"11116.A24D085.1196821"	"78.0451555279224"	"82.2962340591626"	"1"
"11116.A07C067.1195202"	"55.1732071996714"	"58.8704507673915"	"1"
"11116.A04A070.1197123"	"61.9396814477075"	"63.5239978468184"	"1"
"11116.L25A103.1194336"	"78.1030544281026"	"91.7525069538706"	"1"
"11116.L08A096.1195937"	"83.4820594756967"	"96.8495860523966"	"1"
"11116.A04B076.1194786"	"54.8866287621956"	"64.5756291553647"	"1"
"11116.I01A098.1195328"	"77.4677602737544"	"93.9574596498548"	"1"
"11116.I04A080.1195451"	"56.6214644837975"	"59.8423668969237"	"1"
"11116.I25A099.1195446"	"60.3522554481588"	"74.9504898276005"	"1"
"11116.A31C067.1195482"	"51.9053232125195"	"59.355241806725"	"1"
"11116.A28D085.1195503"	"77.7730124502956"	"95.2330410347969"	"1"
"11116.A03A073.1193926"	"62.1540382429077"	"82.1429525893326"	"1"
"11116.I03A069.1196621"	"54.0876171247811"	"53.4936638708798"	"0"
"11116.L11A062.1197638"	"46.7575942493505"	"61.4203572160863"	"1"
"11116.I27A103.1198431"	"54.1571597151071"	"58.9143184035887"	"1"
"11116.A23B067.1198064"	"55.9085047053504"	"60.3188980263748"	"1"
"11116.L03A070.1196231"	"56.171510190241"	"57.5924355327334"	"1"
"11116.I05A100.1197077"	"59.4128424889472"	"80.2738153532534"	"1"
"11116.C01A61.1196126"	"53.109201418684"	"64.1851369144539"	"1"
"11116.L17A087.1195646"	"59.3959917688365"	"70.9943767919802"	"1"
"11116.A24C082.1196001"	"91.8020349733248"	"98.3597264093671"	"1"
"11116.L07A094.1195665"	"63.5593326462351"	"77.7309272329909"	"1"
"11116.L24A061.1196273"	"45.866734543002"	"67.4558299799343"	"1"
"11116.I29A091.1194333"	"60.9852672313527"	"69.5360427136183"	"1"
"11116.A33A076.1198297"	"57.2674008418509"	"62.1804908622321"	"1"
"11116.I24A083.1195692"	"76.7465907485237"	"92.1997804147133"	"1"
"11116.I14A087.1197637"	"51.8579320350845"	"57.6814507854311"	"1"
"11116.A09B067.1196686"	"50.0569597969259"	"57.2714060524786"	"1"
"11116.L19A120.1196063"	"78.2714984102033"	"87.6527357533919"	"1"
"11116.A01C082.1197541"	"85.9622788868418"	"96.2386222811129"	"1"
"11116.L26A086.1196792"	"53.6260464767558"	"58.8282580921069"	"1"
"11116.I04A069.1196957"	"51.5650031760786"	"68.8298932320427"	"1"
"11116.L07A105.1193971"	"70.2433448465245"	"75.3235523633528"	"1"
"11116.I08A085.1194290"	"60.1240972975021"	"87.4564285291592"	"1"
"11116.L17A073.1196615"	"57.7651762447537"	"60.8435488536287"	"1"
"11116.I27A093.1193695"	"60.1428142607376"	"64.8823596077485"	"1"
"11116.I08A083.1194884"	"91.7007977876383"	"97.835803318516"	"1"
"11116.A27B088.1196592"	"59.6292939579731"	"71.1239577437095"	"1"
"11116.I23A075.1195504"	"73.0238413693843"	"77.0283465458517"	"1"
"11116.L17A068.1196317"	"43.2511718152475"	"58.6046323946371"	"1"
"11116.L12A118.1198411"	"55.9791518201782"	"64.8115520779419"	"1"
"11116.A25B097.1193747"	"61.8507375345927"	"82.4613997453781"	"1"
"11116.L01A099.1197545"	"52.2803824054617"	"63.7666035305156"	"1"
"11116.I24A065.1194120"	"53.0809542811575"	"68.9126096836469"	"1"
"11116.I10A099.1198165"	"76.3020540755392"	"91.090078066807"	"1"
"11116.A14C073.1196181"	"90.3892470429001"	"92.6594138888029"	"1"
"11116.I19A086.1195026"	"78.4391274935306"	"85.1158678620783"	"1"
"11116.U519A61.1194160"	"71.7137484670604"	"74.9099907509357"	"1"
"11116.A01A097.1198019"	"61.4183313754994"	"62.4058252184126"	"1"
"11116.I01A065.1195292"	"52.6375400430789"	"62.5457470316151"	"1"
"11116.A07B082.1195121"	"70.2580808583976"	"85.6062714060738"	"1"
"11116.I31A081.1196496"	"64.2022870127996"	"70.8083833945087"	"1"
"11116.I01A100.1197049"	"61.7496112719782"	"88.0437494907613"	"1"
"11116.L23A082.1194952"	"63.7949998062418"	"67.6752642623247"	"1"
"11116.I28A092.1197754"	"69.4861399130947"	"81.2103481206044"	"1"
"11116.I15A105.1195373"	"59.6841891633857"	"64.8282567802992"	"1"
"11116.L07A098.1196324"	"63.5617653722169"	"88.2608561232697"	"1"
"11116.I07A076.1197666"	"49.7776247671474"	"53.5243556086454"	"1"
"11116.A01C094.1195437"	"99.59528003024"	"98.6918598125872"	"0"
"11116.I03A079.1194191"	"59.0949698835762"	"61.8121734769828"	"1"
"11116.A29C073.1196770"	"65.3025420919622"	"70.771714799439"	"1"
"11116.I04A089.1193797"	"58.8099570757864"	"79.4490762705358"	"1"
"11116.I02A086.1193642"	"54.4490210426007"	"78.4372788748126"	"1"
"11116.A13D079.1196062"	"68.1687386838532"	"72.3258205588967"	"1"
"11116.L20A063.1196213"	"46.5403631761106"	"69.8101474207664"	"1"
"11116.L28A101.1195844"	"74.9289855974135"	"93.819751836409"	"1"
"11116.I08A073.1195899"	"55.5484172863952"	"61.5080260845082"	"1"
"11116.I30A104.1197682"	"66.1530806088004"	"88.2947887038555"	"1"
"11116.A26B088.1198007"	"92.6550863596454"	"98.0186957216922"	"1"
"11116.A30C079.1194933"	"55.18609061639"	"60.3044744407212"	"1"
"11116.L08A061.1195798"	"49.9675137489747"	"58.8922345218455"	"1"
"11116.L04A103.1198380"	"89.0901138543844"	"97.0380646358668"	"1"
"11116.A20C070.1196260"	"66.6194127218727"	"69.092982115101"	"1"
"11116.I13A072.1195263"	"47.9297767238442"	"65.4433422593524"	"1"
"11116.A13A082.1194005"	"93.6231795856622"	"98.5828410199456"	"1"
"11116.A14D061.1196221"	"56.6673366876669"	"64.5674418126045"	"1"
"11116.L19A084.1197454"	"59.9374792650018"	"70.3843674564815"	"1"
"11116.A24C103.1196053"	"66.0561920837133"	"90.7591378465603"	"1"
"11116.A26A103.1198213"	"63.4279319525597"	"79.4450638327238"	"1"
"11116.A16A076.1196771"	"56.6056417548952"	"60.3725729755506"	"1"
"11116.L21A120.1194375"	"63.7158538604309"	"74.0399742409345"	"1"
"11116.I20A095.1194598"	"93.3531041076037"	"98.1322018294352"	"1"
"11116.L16A118.1196318"	"57.0077243357939"	"72.4520518950848"	"1"
"11116.C30A65.1198385"	"65.7661842968197"	"62.7264986788713"	"0"
"11116.A30B079.1197346"	"52.7492787729074"	"56.7560220164379"	"1"
"11116.A06D061.1197975"	"55.7147036849003"	"70.3058886317645"	"1"
"11116.L28A100.1195156"	"89.9521933047773"	"97.6334732275481"	"1"
"11116.A05D100.1194742"	"60.3073023903492"	"64.565373999312"	"1"
"11116.I26A069.1194001"	"50.7421981429818"	"64.4435668299305"	"1"
"11116.A02D100.1197898"	"69.0535868304566"	"86.0683706805428"	"1"
"11116.I16A084.1198012"	"52.1999225486782"	"62.5650921495891"	"1"
"11116.A16D085.1198099"	"77.38522057754"	"95.7627360772129"	"1"
"11116.L06A120.1196031"	"64.9900118350155"	"84.3632541737987"	"1"
"11116.U461A63.1198047"	"83.8770547179898"	"86.7656854528866"	"1"
"11116.I25A090.1195162"	"67.9253101637128"	"85.1386408671239"	"1"
"11116.L03A069.1198387"	"48.9756979620531"	"58.4305021727248"	"1"
"11116.L33A098.1196396"	"74.8789823722197"	"94.2451592251129"	"1"
"11116.A03B061.1196201"	"50.2620017518064"	"65.6857911367667"	"1"
"11116.L11A080.1196798"	"64.8622198082105"	"81.7060129377591"	"1"
"11116.I23A078.1197202"	"53.7885507336694"	"59.6744994950313"	"1"
"11116.I32A085.1197482"	"59.562709278089"	"81.6489071027441"	"1"
"11116.L15A079.1196830"	"53.5910991229363"	"57.4174044681933"	"1"
"11116.U509A63.1194069"	"73.7442669038986"	"82.6833447939709"	"1"
"11116.A03C079.1196843"	"64.7773485685565"	"67.6570330477655"	"1"
"11116.A17A070.1196852"	"62.3000402341357"	"67.9352641356686"	"1"
"11116.I20A104.1193964"	"85.6712931538835"	"96.3145244344247"	"1"
"11116.A28B064.1195892"	"61.4654999759691"	"68.0007934791333"	"1"
"11116.A02B097.1194186"	"59.0728928975628"	"82.568083675632"	"1"
"11116.I17A072.1196748"	"52.6106456950245"	"64.3841384378326"	"1"
"11116.L22A076.1197698"	"51.4801159368306"	"56.403558117965"	"1"
"11116.I13A098.1197941"	"71.4428217164856"	"82.1522342967049"	"1"
"11116.A25B064.1194634"	"54.3572987592034"	"64.6839745782107"	"1"
"11116.A06D076.1194667"	"54.3307389682144"	"60.5298998165238"	"1"
"11116.I07A120.1195961"	"83.2991275307057"	"94.104240949636"	"1"
"11116.I23A082.1197212"	"88.6198748944358"	"95.3949522051557"	"1"
"11116.I31A087.1195274"	"73.9538777129157"	"91.6645480479838"	"1"
"11116.I09A103.1194077"	"56.336211273528"	"58.7760551465419"	"1"
"11116.I32A068.1197801"	"61.5910039665551"	"65.6844564871105"	"1"
"11116.L30A120.1196878"	"58.4341750260517"	"72.8377960588431"	"1"
"11116.L13A064.1195825"	"52.4649730969746"	"58.7073553773425"	"1"
"11116.L05A074.1194616"	"92.154342579989"	"93.3898225326676"	"1"
"11116.I32A102.1197149"	"65.0058698251245"	"72.173852322668"	"1"
"11116.L22A063.1197474"	"46.6184469529555"	"63.7471321683537"	"1"
"11116.I11A097.1193618"	"80.769825508298"	"96.2569045592653"	"1"
"11116.A02B100.1197705"	"82.3741282767778"	"94.5092247573245"	"1"
"11116.A10C103.1196362"	"85.3171711861185"	"97.5277904995144"	"1"
"11116.U461A62.1196424"	"89.5581731170002"	"93.0923303709359"	"1"
"11116.C28A66.1197724"	"77.2052985744903"	"94.0261962411573"	"1"
"11116.L21A061.1196193"	"43.4681013629592"	"66.1823639269612"	"1"
"11116.I06A068.1196182"	"52.6667294646417"	"60.0449304232227"	"1"
"11116.I26A120.1193783"	"82.713614077904"	"93.6993897446386"	"1"
"11116.I04A088.1194088"	"65.6621412804624"	"89.4432403659987"	"1"
"11116.L05A075.1197933"	"65.6780042607283"	"58.8199393945005"	"0"
"11116.L15A086.1197451"	"58.9627577122479"	"73.9372794263995"	"1"
"11116.L03A086.1196808"	"61.8967830937365"	"64.9957340192512"	"1"
"11116.I26A098.1197730"	"58.7493327962191"	"63.0933588611169"	"1"
"11116.L14A100.1197894"	"63.3463797748779"	"87.5041246240586"	"1"
"11116.A13A118.1194324"	"91.4629220556429"	"96.8043948752941"	"1"
"11116.I30A065.1196400"	"55.6278674722816"	"58.3150352840396"	"1"
"11116.A19A076.1198010"	"48.7480179295332"	"59.2527575721894"	"1"
"11116.L18A091.1194788"	"73.0125501874339"	"91.7758785016408"	"1"
"11116.I26A084.1195740"	"72.1344413058103"	"83.089204042746"	"1"
"11116.L07A100.1196741"	"73.5934796033545"	"89.7167715006437"	"1"
"11116.I04A083.1194525"	"70.3472412940295"	"92.3088153245877"	"1"
"11116.I18A101.1194679"	"71.041985981353"	"89.3330541986242"	"1"
"11116.L10A083.1194230"	"59.5527684452525"	"62.6740831075632"	"1"
"11116.I08A118.1198063"	"59.7066561500924"	"63.4843517082687"	"1"
"11116.I14A101.1197207"	"75.1164478881436"	"90.6175612891597"	"1"
"11116.A29B097.1194707"	"64.6994627930655"	"68.0249381667011"	"1"
"11116.L05A097.1196701"	"60.5490788920751"	"79.6651136710921"	"1"
"11116.L20A120.1195247"	"81.1842740353107"	"91.5722844461397"	"1"
"11116.L21A067.1195270"	"62.8002247078066"	"62.5635587772217"	"0"
"11116.A10B064.1194317"	"50.0777400411967"	"58.6528324943575"	"1"
"11116.I07A073.1194096"	"49.6717988187762"	"55.4878281299839"	"1"
"11116.I23A081.1194635"	"58.3948676079953"	"63.800501054871"	"1"
"11116.I15A119.1193923"	"72.6066827510517"	"89.5717459316132"	"1"
"11116.I06A118.1196357"	"74.2422191276929"	"90.1203567187968"	"1"
"11116.I27A094.1197267"	"85.7001005962888"	"96.7019113506148"	"1"
"11116.U481A63.1194923"	"76.4639922510966"	"80.1014766681261"	"1"
"11116.A22B064.1197822"	"53.0861556767994"	"64.1535227877396"	"1"
"11116.A05C091.1197805"	"81.6574554162981"	"96.4034662886074"	"1"
"11116.A01B118.1197378"	"62.2688543095798"	"80.0691245179566"	"1"
"11116.A16D061.1195084"	"51.6648478264294"	"68.7733832421079"	"1"
"11116.I24A090.1197031"	"68.9304430012644"	"72.9338793032457"	"1"
"11116.A18C073.1197606"	"60.0160318320906"	"64.0911743874769"	"1"
"11116.U493A61.1196676"	"66.5701630600204"	"74.7957013725552"	"1"
"11116.I23A070.1196145"	"68.7261468036141"	"68.2445168463144"	"0"
"11116.A31A088.1195351"	"73.4290575023814"	"94.8263529955828"	"1"
"11116.A21A103.1196008"	"58.3973847384059"	"74.9987475261259"	"1"
"11116.I26A103.1197416"	"56.1986630973587"	"64.1639963637902"	"1"
"11116.I21A097.1196189"	"54.1160267963517"	"62.8109984848687"	"1"
"11116.I22A120.1195707"	"69.2840801994913"	"87.3621012255866"	"1"
"11116.A12B070.1197373"	"58.2052102522955"	"62.7166007385396"	"1"
"11116.A24B073.1196982"	"51.0761685058847"	"57.0911681867808"	"1"
"11116.I11A064.1195243"	"48.6261238245819"	"60.798001759957"	"1"
"11116.L09A092.1196636"	"84.6695276241676"	"96.4847840778044"	"1"
"11116.I19A099.1194979"	"57.9427575459397"	"78.5440742463689"	"1"
"11116.C31A63.1197013"	"65.5673771943871"	"71.8397110897656"	"1"
"11116.I12A090.1195966"	"60.7675342632599"	"68.048393312405"	"1"
"11116.U487A61.1197345"	"82.2114919216699"	"85.1717227431814"	"1"
"11116.I29A095.1195295"	"98.8501194624017"	"98.4368618645231"	"0"
"11116.A13B076.1194937"	"59.8562608976085"	"68.0878467911712"	"1"
"11116.L22A094.1194678"	"63.1201524065717"	"85.342417148125"	"1"
"11116.A17A061.1196338"	"51.0461504087703"	"68.6588341959474"	"1"
"11116.L27A097.1194192"	"70.2705943785643"	"92.8697968063151"	"1"
"11116.I02A085.1193937"	"61.2599210356698"	"60.9694557417837"	"0"
"11116.A07A085.1195240"	"67.224779883838"	"71.5124861921564"	"1"
"11116.C07A64.1193809"	"58.9973904040151"	"64.3207870028883"	"1"
"11116.L23A105.1195415"	"87.8736276404328"	"97.4464746219396"	"1"
"11116.A27B118.1194126"	"99.7339030723442"	"99.2605384352807"	"0"
"11116.I09A064.1197359"	"48.9339696401308"	"64.7396700757764"	"1"
"11116.L04A073.1197767"	"57.1268842430165"	"73.5230800693162"	"1"
"11116.A05B070.1198150"	"53.8148000564202"	"60.8969566315116"	"1"
"11116.L20A067.1197074"	"55.5663807966977"	"62.436922239593"	"1"
"11116.I12A098.1197903"	"92.5875127942664"	"97.890212544563"	"1"
"11116.I25A079.1194794"	"61.1842526395501"	"64.0673731919838"	"1"
"11116.A13B094.1197124"	"96.6344181022833"	"97.1774098096969"	"1"
