"otu_id"	"error_autoencoder"	"error_defaultpredictor"	"better_than_default"
"1078248"	"94.0293447893213"	"96.9701867296449"	"1"
"110321"	"76.4547163117476"	"65.7152395782162"	"0"
"1074625"	"98.1277986583849"	"99.6329919657448"	"1"
"278390"	"83.5073927158994"	"88.7309135999733"	"1"
"567840"	"48.9864700477566"	"58.8439684172571"	"1"
"1084157"	"60.7509746258369"	"69.740442779704"	"1"
"901893"	"59.9333999850049"	"72.7820097536269"	"1"
"591647"	"63.6261504470661"	"72.7434714066371"	"1"
"888396"	"95.8685294433608"	"97.4531216848908"	"1"
"142010"	"66.0321284920192"	"72.9573442885943"	"1"
"1032653"	"74.1916135435315"	"78.4465205761547"	"1"
"571363"	"46.1939867406578"	"72.5306200927214"	"1"
"2733662"	"47.3322074584887"	"70.3043795619046"	"1"
"1108830"	"73.5068844063161"	"76.5156462874137"	"1"
"4479100"	"44.3989485112307"	"67.0421474751608"	"1"
"231447"	"58.3884242818613"	"68.6558107225262"	"1"
"368218"	"33.3290208546433"	"62.0047029737395"	"1"
"225379"	"78.3680783896736"	"83.9753493780934"	"1"
"915631"	"41.6535345979538"	"65.7299074477621"	"1"
"138920"	"51.3829621038372"	"66.4593758340483"	"1"
"316335"	"40.0321227336111"	"61.643074091178"	"1"
"937372"	"46.6808897564918"	"63.7741189624173"	"1"
"549557"	"59.2117270429641"	"74.1122557796064"	"1"
"245723"	"40.5339222001754"	"64.7323402821645"	"1"
"679787"	"82.4573345040536"	"86.9575579524785"	"1"
"570407"	"66.1845913451668"	"76.8728337529716"	"1"
"113674"	"41.3707535155052"	"65.8412928618085"	"1"
"1129425"	"33.6312467300026"	"57.8712951879463"	"1"
"992428"	"43.7372723387848"	"62.664670922558"	"1"
"815305"	"98.6599931315622"	"99.7315175910422"	"1"
"562177"	"50.7723730989523"	"63.7992974914056"	"1"
"239185"	"47.3526432178209"	"70.4824841522199"	"1"
"2442916"	"47.3232579628218"	"65.2695840203464"	"1"
"832626"	"58.5891494731349"	"69.6635955310445"	"1"
"100640"	"60.8191512090133"	"72.913084931691"	"1"
"256335"	"69.6424451644264"	"78.6869745654807"	"1"
"255448"	"46.6215010987793"	"60.2837768154887"	"1"
"960217"	"46.993892495812"	"67.561449773273"	"1"
"557974"	"98.0274149322288"	"99.4811854660063"	"1"
"238426"	"97.4966839109053"	"99.6256647288432"	"1"
"3582363"	"48.4123558826412"	"66.7049392053028"	"1"
"775149"	"99.2434433562263"	"99.9281740353171"	"1"
"1060517"	"69.9416736726996"	"77.4672968338018"	"1"
"566578"	"83.3547644216274"	"75.2831399323457"	"0"
"1012668"	"42.0867083479808"	"65.254940359282"	"1"
"606989"	"100"	"0"	"0"
"224648"	"48.0441784533817"	"69.5947836628909"	"1"
"809485"	"35.5641041868695"	"68.5146415857402"	"1"
"185100"	"56.0358597121316"	"67.0126208396236"	"1"
"328081"	"73.0054160030571"	"80.2682158071088"	"1"
"829373"	"90.5966090157105"	"94.3499842615822"	"1"
"1107243"	"100"	"100"	"0"
"709657"	"39.3918506314141"	"62.4238599043019"	"1"
"214791"	"92.918182343047"	"95.3639546533572"	"1"
"558911"	"42.1085940521982"	"60.747730997718"	"1"
"4405640"	"40.5441292709408"	"63.0008475898662"	"1"
"539866"	"28.3828728664083"	"63.3188466211382"	"1"
"3581990"	"55.0122338594952"	"65.0873625941608"	"1"
"527397"	"26.8607735100526"	"53.6741866449108"	"1"
"873887"	"37.2719018239585"	"60.7914501339971"	"1"
"915265"	"48.9933067757315"	"67.7010716709731"	"1"
"532139"	"42.7377552564785"	"70.3911191414372"	"1"
"833317"	"99.8435234732116"	"0.232558139534884"	"0"
"1009440"	"62.2764519973928"	"70.4789105513755"	"1"
"4447718"	"37.220580735761"	"66.3736842575395"	"1"
"338140"	"87.1075026828139"	"83.4936188378417"	"0"
"765871"	"91.9432118569245"	"95.4225293561926"	"1"
"4345857"	"47.0916813680921"	"62.7109139233631"	"1"
"896276"	"87.3936507506859"	"85.5842005360858"	"0"
"4370738"	"52.4066619275546"	"70.7098394347108"	"1"
"254346"	"95.3797268024718"	"97.6760449472497"	"1"
"269875"	"53.1249692345585"	"69.3552912996033"	"1"
"909170"	"59.3747113464771"	"68.7214530622384"	"1"
"1017063"	"90.7303696052395"	"94.2539599280602"	"1"
"558264"	"81.3163591600999"	"81.9859113567698"	"1"
"242284"	"100"	"100"	"0"
"415661"	"99.9524538991858"	"99.9977615214969"	"1"
"4359497"	"48.5108183596094"	"66.6290870406451"	"1"
"113004"	"52.7956270109298"	"67.1905388517705"	"1"
"1081489"	"51.8048674477154"	"72.0572300879243"	"1"
"852162"	"82.5635209878613"	"84.7173962876981"	"1"
"4342317"	"42.4849002536379"	"61.7026972003821"	"1"
"539336"	"40.384800443884"	"67.670052817928"	"1"
"627435"	"53.4871951038199"	"62.9724507366862"	"1"
"587540"	"68.7367288039824"	"77.0017216094053"	"1"
"4439482"	"90.1271223615261"	"94.4641422548708"	"1"
"226240"	"41.2030425857524"	"66.2408867659282"	"1"
"303643"	"51.0062117869097"	"67.0400812897358"	"1"
"584598"	"97.9945318646355"	"99.2284687987863"	"1"
"772651"	"69.8620004125304"	"80.1108205632373"	"1"
"794280"	"55.4578278630842"	"71.8581634621398"	"1"
"997544"	"83.6980999715696"	"87.8798803963864"	"1"
"824675"	"76.7830381206964"	"82.9331483588253"	"1"
"1081815"	"96.9469696518037"	"97.8039446701187"	"1"
"819681"	"65.5539067757311"	"78.0903998811889"	"1"
"544772"	"49.2850233768028"	"64.9670657568891"	"1"
"732609"	"98.1844833711297"	"98.9508034812695"	"1"
"236466"	"43.8216052379943"	"58.3660167290047"	"1"
"100737"	"44.1455026160835"	"65.4538853634119"	"1"
"952082"	"95.4868871575805"	"96.6665080043822"	"1"
"568461"	"45.8335466789731"	"67.7702385024745"	"1"
"723100"	"61.7111259852311"	"73.1224153747087"	"1"
"812105"	"47.172948891229"	"70.69955136261"	"1"
"561452"	"41.015222317739"	"63.8772777555155"	"1"
"945733"	"54.2277847265884"	"66.8000173835823"	"1"
"329490"	"55.1569567173833"	"65.1064257645407"	"1"
"620224"	"48.5818944257659"	"71.4473030766211"	"1"
"778795"	"40.7116288478529"	"70.8482806885712"	"1"
"1110836"	"35.8924022145866"	"59.2316362471081"	"1"
"240506"	"80.115922349406"	"86.9354372065625"	"1"
"832619"	"95.2128850752443"	"98.0605353903208"	"1"
"139405"	"47.9320849572977"	"64.9327146086759"	"1"
"1112326"	"87.8724019319464"	"91.5945426818361"	"1"
"778968"	"38.0061728792272"	"56.8048354696709"	"1"
"1125248"	"49.39624990421"	"63.9425235818505"	"1"
"137916"	"98.9264256779046"	"99.4242775895682"	"1"
"4401982"	"51.0977164484905"	"63.6729618650886"	"1"
"750320"	"47.3314227387792"	"66.920699660105"	"1"
"185950"	"60.0230445577303"	"74.5401840013878"	"1"
"917888"	"57.1444524658658"	"65.3777971599564"	"1"
"256569"	"57.3126291791044"	"66.3771500183754"	"1"
"235541"	"44.0771962924613"	"68.1275727430367"	"1"
"937954"	"67.0052725054767"	"71.9272947319365"	"1"
"78422"	"41.9660749807774"	"64.9862690454841"	"1"
"688259"	"51.2290393924365"	"60.5744900405816"	"1"
"237703"	"43.2571605438117"	"65.1831285734398"	"1"
"1640195"	"60.8813501974173"	"67.5946844130862"	"1"
"319944"	"96.6438251076544"	"97.8347780843277"	"1"
"554390"	"44.4512625797725"	"60.9057540911174"	"1"
"1044436"	"38.4324910644041"	"63.3531729512196"	"1"
"1072787"	"98.1572481706983"	"99.591688724833"	"1"
"576653"	"53.9068269368515"	"73.2532799820164"	"1"
"570552"	"42.1603834985989"	"58.4481046147368"	"1"
"1053194"	"44.159017383627"	"65.928105135664"	"1"
"674370"	"68.8843837763683"	"78.0176122578642"	"1"
"339660"	"24.6235441423484"	"59.5557471005903"	"1"
"4300564"	"98.288063466914"	"99.765042486561"	"1"
"960076"	"81.6548433270317"	"83.815225124291"	"1"
"562311"	"89.2642631516216"	"92.7976977478858"	"1"
"2946783"	"43.7847438032635"	"61.3983250820905"	"1"
"817349"	"97.986268826087"	"99.2478921680496"	"1"
"586320"	"76.3634140465676"	"81.783338688932"	"1"
"546371"	"33.2414518710222"	"60.8707215695268"	"1"
"254392"	"86.7129231804248"	"90.5616855291266"	"1"
"216925"	"99.9141451558909"	"99.999694794541"	"1"
"809189"	"44.5349600287768"	"65.2456259665235"	"1"
"792574"	"98.5977455671379"	"99.6893949222383"	"1"
"360823"	"59.1292393656195"	"73.6842916876397"	"1"
"137818"	"100"	"100"	"0"
"813938"	"97.8360024618654"	"99.1573289810553"	"1"
"811263"	"85.6542649530128"	"91.6829951325286"	"1"
"208805"	"50.2680735893728"	"72.1150277082362"	"1"
"2591424"	"49.4717607328859"	"62.6189976760261"	"1"
"824146"	"40.0934477881171"	"61.9271388028642"	"1"
"510547"	"46.9505471457226"	"63.8699795380481"	"1"
"1105574"	"76.9794886905792"	"78.093194893947"	"1"
"1108685"	"67.3432036541495"	"77.6670104697679"	"1"
"365415"	"28.7269088797464"	"61.3932813003295"	"1"
"915948"	"99.1520600335682"	"99.8581740071876"	"1"
"1098922"	"57.6407357926587"	"71.5230181281675"	"1"
"4316013"	"41.2998128305262"	"63.6338099699793"	"1"
"814232"	"98.867405731819"	"99.905351667338"	"1"
"769643"	"100"	"100"	"0"
"130710"	"52.1788866824837"	"60.8989385438972"	"1"
"825183"	"80.4206268806747"	"86.0095348874584"	"1"
"557467"	"60.4900008173598"	"71.8679897591294"	"1"
"550164"	"75.975975083005"	"84.0985281456437"	"1"
"577068"	"79.7296897949585"	"85.2779988999388"	"1"
"246952"	"98.5368243735649"	"96.0828804909768"	"0"
"281360"	"97.9359083188741"	"99.4307597738761"	"1"
"153239"	"58.9954265371778"	"69.6425344660069"	"1"
"1082846"	"98.5791309192892"	"99.8041593712285"	"1"
"11428"	"99.9318391046536"	"99.9999976005159"	"1"
"962736"	"39.2451071325276"	"63.6748414597129"	"1"
"18499"	"99.3737030187251"	"99.923543926618"	"1"
"591358"	"43.7082440256468"	"61.5473267692724"	"1"
"238109"	"100"	"0"	"0"
"218116"	"66.2437061244023"	"74.8557929118535"	"1"
"582391"	"63.7544943082392"	"74.471952672621"	"1"
"556561"	"36.4530757929024"	"64.3515791300201"	"1"
"1109142"	"49.4657324827122"	"71.5807234504648"	"1"
"1108431"	"45.4010359465627"	"65.6212311511913"	"1"
"105113"	"55.3321701847719"	"78.4476696419642"	"1"
"792868"	"93.2221746676102"	"84.6433494750529"	"0"
"107234"	"57.1641318273537"	"73.661056693695"	"1"
"209613"	"81.8532103877278"	"85.9633256068133"	"1"
"4302753"	"44.5724699193709"	"61.6751428923258"	"1"
"1052930"	"79.2139083804601"	"79.9271491580642"	"1"
"249068"	"44.8218601915113"	"66.2726495004538"	"1"
"237634"	"49.8032476291169"	"69.3518153625806"	"1"
"539496"	"41.6392767416067"	"65.5255862656959"	"1"
"1037355"	"62.250940071806"	"70.1477369664588"	"1"
"586230"	"98.7805829552521"	"99.7297596592289"	"1"
"1121806"	"78.1207679147693"	"83.7163337488921"	"1"
"1088120"	"81.4808327545704"	"82.7847282954984"	"1"
"965853"	"54.483780654297"	"69.5554099859024"	"1"
"835594"	"56.5255217489847"	"71.9517578982014"	"1"
"510316"	"99.8418941714841"	"99.9993584121463"	"1"
"831179"	"90.9945936938095"	"93.1832064435181"	"1"
"586031"	"53.0674231431274"	"70.3905826417814"	"1"
"547097"	"61.6303242915823"	"76.2673637433831"	"1"
"931643"	"70.6083854739021"	"74.7599040173269"	"1"
"222183"	"97.3384541700104"	"98.8322439189254"	"1"
"341698"	"42.8747267283107"	"63.7883349830997"	"1"
"896338"	"96.0895508485331"	"97.6377809138375"	"1"
"219243"	"59.0001070318841"	"66.9704650302352"	"1"
"1011958"	"49.6764446422543"	"61.8205191011522"	"1"
"876170"	"72.7799200212086"	"80.7351705072377"	"1"
"883748"	"100"	"0"	"0"
"529793"	"37.5314038292169"	"64.1487018251426"	"1"
"769292"	"98.1738376513647"	"99.6145927890632"	"1"
"854368"	"74.5967800559312"	"82.4487797678476"	"1"
"648543"	"70.193331373567"	"78.7833927601827"	"1"
"810679"	"100"	"100"	"0"
"269781"	"53.9641440068898"	"62.0515598961834"	"1"
"788632"	"52.42330377264"	"68.355964262774"	"1"
"892000"	"72.5435008414338"	"78.6125123594119"	"1"
"637184"	"98.854130628858"	"99.7390579348717"	"1"
"1051517"	"69.3162417076004"	"75.7472286050961"	"1"
"1094453"	"39.088508695496"	"58.1764230684741"	"1"
"550219"	"86.1678869662799"	"95.2480269609285"	"1"
"818282"	"77.7741233220431"	"83.8223153903534"	"1"
"254401"	"39.5223668976067"	"61.4144731174181"	"1"
"546690"	"92.428727631981"	"94.7415028377055"	"1"
"3723650"	"97.1327212167378"	"98.8033086078338"	"1"
"1108726"	"90.7552289600464"	"92.551363936127"	"1"
"1102554"	"97.8684709401905"	"99.2056631478546"	"1"
"262768"	"41.8705513502819"	"55.1204312574568"	"1"
"966091"	"59.4094631891516"	"73.0027865147332"	"1"
"55354"	"70.7891755250345"	"81.5203066089512"	"1"
"515709"	"52.3776861048752"	"68.3615552828344"	"1"
"902698"	"38.0382536102987"	"59.5827418898288"	"1"
"591499"	"69.6867209721469"	"71.2510779913577"	"1"
"569066"	"58.6086478296335"	"67.7046390528018"	"1"
"823091"	"53.1743997429768"	"67.7639155509333"	"1"
"219094"	"95.1023334932649"	"96.6278923433121"	"1"
"961783"	"29.7783095973665"	"52.7766795345031"	"1"
"823633"	"71.2740979474611"	"77.6960556111811"	"1"
