X.SampleID	1	2	3	4	5	6
11116.L26A099.1193853	-0.05836078	-0.14781077	-0.37694448	-0.492288	0.03446603	0.1849746
11116.I28A074.1196331	0.21398239	-0.29534823	0.46778616	0.13715795	0.4809442	-0.22506583
11116.L11A084.1195839	0.065000564	-0.31630394	-0.23451862	-0.561925	0.077890225	0.24096777
11116.I08A074.1196264	0.267385	-0.14929116	0.31066445	0.27310306	0.43505356	-0.19751032
11116.L05A099.1196559	0.058359716	-0.08304795	-0.4935373	-0.38321394	0.06841448	0.2960825
11116.I27A064.1196337	-0.28481907	-0.35240108	-0.017744323	0.5536572	0.31809583	-0.6195502
11116.I32A077.1193681	0.12832688	-0.37506527	0.43854967	0.13623996	0.46584663	-0.2219329
11116.A03C073.1195952	0.12451527	0.4802381	0.24283084	-0.42261305	-0.15629731	0.2612931
11116.L31A083.1198378	0.07455592	-0.3798116	-0.1376318	-0.5274822	0.16599587	0.26041228
11116.L13A068.1195003	-0.23437081	-0.45788535	0.10668427	-0.53606266	0.05223676	0.2828846
11116.L08A100.1194310	0.31832492	-0.31912437	-0.35717627	-0.56476444	-0.044590328	0.5048218
11116.A29A094.1194132	0.029726354	0.10350215	-0.5076609	-0.5480798	0.04890368	0.3952864
11116.A18D091.1196873	0.14793952	0.004597095	-0.42314896	-0.59349066	0.1114378	0.4786989
11116.U505A61.1198401	0.32994455	-0.17524394	-0.5163209	-0.12080766	0.21572296	0.13349037
11116.I30A091.1197429	0.116659574	-0.11940465	-0.37569785	-0.39247692	0.27004993	0.1865617
11116.A22D070.1193862	-0.079165034	0.44528517	0.34599426	-0.46935043	-0.17164665	0.26973248
11116.A19D085.1198367	-0.042980604	0.073064655	-0.3311578	-0.65533847	-0.018962586	0.3716228
11116.L17A104.1196263	-0.009337063	-0.17578603	-0.34634233	-0.5218915	0.0062611364	0.19484723
11116.I09A079.1195993	0.25126764	-0.04517576	0.26242906	-0.15837839	0.43442088	-0.092906326
11116.L25A074.1193799	0.34111357	-0.18628398	0.3648984	-0.28001413	0.105173066	0.05085413
11116.L06A088.1196116	-0.09023436	-0.22123311	-0.29267648	-0.56774276	-0.031571697	0.077442266
11116.L30A085.1194785	-0.0004970728	-0.21384126	-0.3951312	-0.5333098	0.050445803	0.23090369
11116.A03D076.1195997	-0.12871681	0.34088224	0.2958056	-0.42740688	-0.10405077	0.11860862
11116.U513A62.1197593	0.03483405	-0.25353482	-0.3639058	-0.42648143	0.09921752	0.062310953
11116.A08C070.1196536	-0.028577957	0.53784907	0.2763926	-0.4903483	-0.25908145	0.23498176
11116.L15A092.1196951	-0.019570325	-0.2055721	-0.30886084	-0.5349046	-0.019631548	0.03595518
11116.A16A073.1194938	-0.071105145	0.37452587	0.27805042	-0.3351448	-0.013844248	0.12725687
11116.I29A065.1197249	-0.2923609	-0.36832467	-0.016312497	0.54001826	0.3160953	-0.61340266
11116.I05A084.1197927	0.16248585	-0.21411428	-0.0659832	-0.4296027	0.3103069	0.11868246
11116.A22C070.1193629	-0.014825001	0.41958526	0.53734106	-0.4525854	-0.039621882	0.13811892
11116.A12D082.1194724	-0.04658051	0.04113884	-0.19424081	-0.67407787	0.06493377	0.42457128
11116.L24A076.1197506	-0.16794844	-0.33046448	0.38716203	-0.28413466	0.13533424	-0.14440359
11116.A03B073.1198468	-0.03742979	0.4066804	0.26093182	-0.32147858	-0.034846928	0.12826458
11116.A13B091.1194772	0.025637014	0.15724654	-0.4176219	-0.5306959	0.040138327	0.34077808
11116.C30A62.1195065	0.08987993	-0.23618336	-0.36765668	-0.38890916	0.07817696	0.012348709
11116.A26D076.1194374	-0.0861368	0.46379438	0.31821707	-0.38569993	-0.18003228	-0.058870494
11116.I08A067.1198395	0.24604423	-0.40416214	0.053195063	0.31014666	0.3382198	-0.19100481
11116.A22D085.1194910	0.005410588	0.06269954	-0.3643381	-0.62606835	0.029920965	0.39744446
11116.I03A098.1197529	-0.022553012	-0.18913497	-0.39064115	-0.36009604	0.286302	0.2169305
11116.I18A066.1197035	-0.36743757	-0.39956084	-0.026328415	0.47295883	0.3317974	-0.58822995
11116.I09A086.1196667	0.034628306	-0.16330191	-0.3026637	-0.4312925	0.3138766	0.19289
11116.L07A075.1195488	0.33109406	-0.21134697	0.2787465	-0.31660312	0.09243401	0.13613054
11116.A10A082.1196965	0.07306588	0.13576855	-0.17158636	-0.5987403	-0.0040824222	0.3763186
11116.L12A095.1195179	0.062001906	-0.043769147	-0.5190652	-0.35266635	0.090890124	0.20699432
11116.A24B079.1196418	0.056855	0.35206518	0.14603736	-0.5214513	-0.011182783	0.18214917
11116.I21A098.1194147	0.013932503	-0.05172292	-0.4190479	-0.4063291	0.20404945	0.29337087
11116.I32A064.1197804	-0.2737964	-0.31192532	-0.014864569	0.57764935	0.31954822	-0.63565046
11116.I30A097.1196163	-0.08418887	-0.1397781	-0.4261742	-0.49316317	0.1696875	0.32847166
11116.A29A103.1194320	-0.04237499	0.015362125	-0.5142479	-0.5706832	0.04520548	0.44913217
11116.A03B070.1195321	-0.06061213	0.510535	0.29249147	-0.48700848	-0.23263194	0.25016043
11116.L13A095.1196416	-0.026408311	-0.15706737	-0.39728636	-0.46850184	0.030678561	0.10960932
11116.A21B079.1197864	0.15169838	0.35916567	0.18599492	-0.5209066	0.08729169	0.24647112
11116.I15A118.1197595	0.38039345	-0.17115927	-0.3162248	-0.45670295	-0.03712455	0.47644997
11116.A27C061.1197137	-0.6687774	0.60306007	-0.058403708	-0.028320061	-0.31498632	-0.38482448
11116.L03A089.1195062	-0.08059594	-0.20172364	-0.4290913	-0.4963974	0.06991366	0.22877899
11116.L11A091.1195922	0.005300382	-0.16322526	-0.4534849	-0.4444299	0.07070714	0.15621012
11116.L23A103.1197443	0.15555033	-0.06679575	-0.49243495	-0.34512493	0.08905886	0.30611804
11116.A21B118.1194094	0.19003302	-0.26365468	-0.38977352	-0.46028405	-0.028703587	0.4016617
11116.A09C118.1197337	0.16690108	-0.24501324	-0.3584708	-0.50264615	-0.0594293	0.42432806
11116.L05A084.1194795	0.17119548	-0.15446863	-0.36088666	-0.52395904	0.044309694	0.33481947
11116.A25A103.1197934	-0.036901664	0.06294019	-0.55808216	-0.57849544	-0.013520312	0.47104594
11116.I16A093.1194749	0.13101774	-0.11281311	-0.37395996	-0.38072523	0.2741908	0.1957398
11116.L19A104.1197272	0.097867124	-0.11373364	-0.4549451	-0.40855366	0.06584031	0.267763
11116.I15A097.1196443	0.04165395	-0.028909668	-0.42081606	-0.3775118	0.21105708	0.28144652
11116.L16A068.1194879	0.025353985	-0.40099627	0.09079236	-0.22540417	7.128342e-05	0.029439906
11116.L08A105.1196972	-0.010410379	-0.10953327	-0.3857788	-0.49149096	0.038167965	0.20837638
11116.A02D079.1197228	0.2742182	0.30181727	0.14991282	-0.4421965	-0.012375382	0.29267636
11116.L22A101.1197459	0.10807497	-0.33803704	-0.45247	-0.46828693	-0.0073363692	0.43819886
11116.L07A097.1194673	0.0018027105	-0.124617875	-0.4469259	-0.43903962	0.044911183	0.25130814
11116.A18C085.1196102	-0.038203347	0.045704536	-0.37901276	-0.6368422	0.03892276	0.39073008
11116.A21B064.1196858	-0.62710994	0.53612995	0.042397015	0.068277895	-0.19975348	-0.6334403
11116.A18A079.1194658	0.25728238	0.28734207	0.1696001	-0.47133487	-0.01988995	0.2806953
11116.L05A079.1196294	0.29362693	-0.14787443	0.06393089	-0.5346146	-0.020703519	0.23130819
11116.I21A102.1196305	0.025546141	-0.19859797	-0.46945336	-0.5238051	0.053613096	0.40118322
11116.A04C103.1196094	-0.011000069	-0.028645037	-0.52587736	-0.54845667	0.038917463	0.41243804
11116.L19A072.1196261	0.16426593	-0.35047406	0.4702864	-0.35653692	0.09517149	0.087849885
11116.I22A093.1194690	0.16350229	-0.087967	-0.3838032	-0.36669064	0.28167525	0.2293721
11116.L27A101.1196249	0.352011	-0.29994556	-0.38712877	-0.5537483	-0.051703554	0.5709687
