"id"	"tr1_mse"	"tr1_smape"	"tr2_mse"	"tr2_smape"	"diff_mse"	"diff_smape"	"group_mse"	"group_smape"	"elevation"	"AGE"	"Temperature"	"Precipitation3Days"	"INBREDS"	"Maize_Line"	"def_mse"	"def_smape"
"11116.I19A084.1194804"	"0.000595649009640682"	"92.311951154889"	"0.00121878653312955"	"95.5469123859334"	"-6.231375e-04"	" -3.234961231"	"better"	"better"	"120.16"	"8"	"73.2"	"0.09"	"CML69"	"Tropical"	"0.00110293711214295"	"92.726866681043"
"11116.I19A093.1194585"	"0.000213196923486183"	"61.2043991530833"	"0.000288890040469286"	"67.2141184117714"	"-7.569312e-05"	" -6.009719259"	"similar"	"better"	"120.16"	"11"	"76.2"	"0.21"	"CML69"	"Tropical"	"0.000680946006479726"	"75.9577176498511"
"11116.I19A098.1194505"	"0.000115734189604873"	"58.5341802091202"	"0.000186801839726273"	"61.0006051792395"	"-7.106765e-05"	" -2.466424970"	"similar"	"better"	"120.16"	"13"	"68.3"	"0.07"	"CML69"	"Tropical"	"0.00057846002174164"	"69.2652768109984"
"11116.I19A102.1197590"	"8.11435933279447e-05"	"67.1340105087272"	"0.000105871695868746"	"73.9119125399758"	"-2.472810e-05"	" -6.777902031"	"similar"	"better"	"120.16"	"14"	"64.1"	"3.31"	"CML69"	"Tropical"	"0.000813093196242296"	"82.7426399036807"
"11116.I20A065.1197929"	"0.000578130213883496"	"50.0915490567496"	"0.00177011787764477"	"59.9440109366039"	"-1.191988e-03"	" -9.852461880"	"better"	"better"	"120.16"	"2"	"69.2"	"0.47"	"Hp301"	"Popcorn"	"0.00368131263855566"	"61.9626903978637"
"11116.I20A076.1194055"	"0.00286085731707715"	"52.4317685563496"	"0.00400588797721762"	"64.6054075743953"	"-1.145031e-03"	"-12.173639018"	"better"	"better"	"120.16"	"6"	"66.8"	"0.85"	"Hp301"	"Popcorn"	"0.00508593782462235"	"58.7902550731352"
"11116.I20A086.1195931"	"0.000186192882600898"	"67.2388977706616"	"0.000345726505467719"	"77.5546721209509"	"-1.595336e-04"	"-10.315774350"	"better"	"better"	"120.16"	"9"	"71.2"	"0.03"	"Hp301"	"Popcorn"	"0.000696197445831206"	"78.1287407746103"
"11116.I20A099.1197508"	"5.16973566543155e-05"	"62.2244849419915"	"8.31897727856834e-05"	"65.4653505374076"	"-3.149242e-05"	" -3.240865595"	"similar"	"better"	"120.16"	"13"	"68.3"	"0.07"	"Hp301"	"Popcorn"	"0.000685564479571588"	"72.4119904920138"
"11116.I20A105.1195897"	"0.000494824038729939"	"76.4851694515857"	"0.000563847367502496"	"72.8936941585928"	"-6.902333e-05"	"  3.591475293"	"similar"	"worse"	"120.16"	"15"	"74.5"	"0.01"	"Hp301"	"Popcorn"	"0.000632204673861377"	"58.3701784198329"
"11116.I21A064.1197674"	"0.000916442056021331"	"48.0002955303505"	"0.00153495955673202"	"52.9666969666273"	"-6.185175e-04"	" -4.966401436"	"better"	"better"	"120.16"	"2"	"69.2"	"0.47"	"NC358"	"Tropical"	"0.00607817477782403"	"60.8196919898177"
"11116.I21A067.1194676"	"0.00136665233935355"	"59.9544688490773"	"0.00196654562116091"	"62.3271978286641"	"-5.998933e-04"	" -2.372728980"	"better"	"better"	"120.16"	"3"	"54.5"	"0.91"	"NC358"	"Tropical"	"0.0023637958114709"	"55.3720250081365"
"11116.I21A074.1195716"	"0.00213501003918041"	"90.516456283769"	"0.00284879270349136"	"90.8930927605824"	"-7.137827e-04"	" -0.376636477"	"better"	"similar"	"120.16"	"5"	"67.7"	"0.07"	"NC358"	"Tropical"	"0.00373787375484008"	"89.5814337984366"
"11116.I21A077.1194016"	"0.00544194339325653"	"52.8308245291142"	"0.00689886898189187"	"63.0330284926999"	"-1.456926e-03"	"-10.202203964"	"better"	"better"	"120.16"	"6"	"66.8"	"0.85"	"NC358"	"Tropical"	"0.00773526810655397"	"59.0591904294217"
"11116.I21A084.1196656"	"0.000628560832687029"	"72.4440401609611"	"0.00111605806379745"	"82.2230277076561"	"-4.874972e-04"	" -9.778987547"	"better"	"better"	"120.16"	"8"	"73.2"	"0.09"	"NC358"	"Tropical"	"0.000883752673762236"	"82.1023291220162"
"11116.I21A091.1197157"	"0.00212007992966238"	"56.2892945642024"	"0.00256368983080406"	"55.9393287412367"	"-4.436099e-04"	"  0.349965823"	"better"	"similar"	"120.16"	"11"	"76.2"	"0.21"	"NC358"	"Tropical"	"0.00232421716821686"	"56.2167807132506"
"11116.I21A096.1193817"	"0.00038073732147035"	"95.7210298754443"	"0.000219885689422459"	"96.746167375632"	" 1.608516e-04"	" -1.025137500"	"worse"	"better"	"120.16"	"12"	"76"	"0.14"	"NC358"	"Tropical"	"0.0010015078983489"	"95.3472519789771"
"11116.I21A098.1194147"	"0.00440336279703748"	"85.5348915028514"	"0.00430169647378715"	"82.1557636819247"	" 1.016663e-04"	"  3.379127821"	"worse"	"worse"	"120.16"	"13"	"68.3"	"0.07"	"NC358"	"Tropical"	"0.00285619252828567"	"72.7589405254259"
"11116.I21A102.1196305"	"5.98916793193616e-05"	"69.17174211617"	"0.000176217748783096"	"73.7146662393255"	"-1.163261e-04"	" -4.542924123"	"better"	"better"	"120.16"	"14"	"64.1"	"3.31"	"NC358"	"Tropical"	"0.000903817635754274"	"86.9093979334193"
"11116.I22A102.1198322"	"4.28463610693514e-05"	"64.7249234929916"	"0.000235830128281958"	"70.2905596372339"	"-1.929838e-04"	" -5.565636144"	"better"	"better"	"120.16"	"14"	"64.1"	"3.31"	"Oh7B"	"Non_Stiff_Stalk"	"0.000907396349925111"	"85.2438064229739"
"11116.I22A105.1197160"	"2.39611223993632e-05"	"75.9164382902983"	"0.000341242374628066"	"83.4802886132244"	"-3.172813e-04"	" -7.563850323"	"better"	"better"	"120.16"	"15"	"74.5"	"0.01"	"Oh7B"	"Non_Stiff_Stalk"	"0.000932165384867228"	"90.5436618721342"
"11116.I23A068.1196368"	"0.00276164922661297"	"79.9606516185654"	"0.00289486181341301"	"82.2625532555864"	"-1.332126e-04"	" -2.301901637"	"better"	"better"	"120.16"	"3"	"54.5"	"0.91"	"B73"	"Stiff_Stalk"	"0.00222678351696432"	"73.3225423164254"
"11116.I23A086.1197611"	"0.00231330774238577"	"59.0234425367413"	"0.00202275400236021"	"58.1039403730059"	" 2.905537e-04"	"  0.919502164"	"worse"	"similar"	"120.16"	"9"	"71.2"	"0.03"	"B73"	"Stiff_Stalk"	"0.00221734721795357"	"59.8802272401652"
"11116.I23A090.1195576"	"0.000260218707798779"	"75.5216115533517"	"0.000333864598573172"	"84.6479499241125"	"-7.364589e-05"	" -9.126338371"	"similar"	"better"	"120.16"	"10"	"69.5"	"0.12"	"B73"	"Stiff_Stalk"	"0.000898153071968652"	"86.9277454488886"
"11116.I23A091.1194756"	"0.00262677311148441"	"74.7101748315386"	"0.00272764119477894"	"68.666221952215"	"-1.008681e-04"	"  6.043952879"	"better"	"worse"	"120.16"	"11"	"76.2"	"0.21"	"B73"	"Stiff_Stalk"	"0.00212900737590265"	"55.5057734780048"
"11116.I24A066.1196835"	"0.00662584011292972"	"54.5324833121141"	"0.00506078379941722"	"58.0997774260986"	" 1.565056e-03"	" -3.567294114"	"worse"	"better"	"120.16"	"2"	"69.2"	"0.47"	"Tx303"	"Mixed"	"0.0109131055242442"	"64.7985285838406"
"11116.I24A099.1194482"	"0.000170007978015074"	"81.715758309118"	"0.000110592762586365"	"86.5068647599838"	" 5.941522e-05"	" -4.791106451"	"similar"	"better"	"120.16"	"13"	"68.3"	"0.07"	"Tx303"	"Mixed"	"0.000921112065208501"	"90.5884846073355"
"11116.I24A104.1197865"	"8.31400377830067e-05"	"88.8561506177776"	"0.000126725571354193"	"89.9853191454564"	"-4.358553e-05"	" -1.129168528"	"similar"	"better"	"120.16"	"15"	"74.5"	"0.01"	"Tx303"	"Mixed"	"0.000967314971645997"	"92.8536916093407"
"11116.I25A085.1196092"	"0.00355517008814064"	"56.6965185603697"	"0.00364776736392905"	"58.7170738928337"	"-9.259728e-05"	" -2.020555332"	"similar"	"better"	"120.16"	"9"	"71.2"	"0.03"	"P39"	"Sweet_Corn"	"0.00392877252171727"	"59.2633508843906"
"11116.I25A101.1195039"	"0.000443495799764442"	"76.0854050215557"	"0.000370453203006575"	"78.4175431151894"	" 7.304260e-05"	" -2.332138094"	"similar"	"better"	"120.16"	"14"	"64.1"	"3.31"	"P39"	"Sweet_Corn"	"0.000697650024160639"	"65.6710038331359"
"11116.I25A119.1198455"	"0.00128813612058833"	"83.7759225064819"	"0.0013600756806958"	"79.9985497931443"	"-7.193956e-05"	"  3.777372713"	"similar"	"worse"	"120.16"	"20"	"49.4"	"0.63"	"P39"	"Sweet_Corn"	"0.00193220394632756"	"89.5866276132315"
"11116.I26A074.1194972"	"0.00230639444190733"	"56.5614111455897"	"0.00365503394363562"	"58.9871897282765"	"-1.348640e-03"	" -2.425778583"	"better"	"better"	"120.16"	"5"	"67.7"	"0.07"	"CML333"	"Tropical"	"0.0054103014431078"	"61.7697922239494"
"11116.I26A081.1194014"	"0.00390276657141918"	"72.8221966790765"	"0.00263223481666956"	"68.1215865884792"	" 1.270532e-03"	"  4.700610091"	"worse"	"worse"	"120.16"	"7"	"80"	"0"	"CML333"	"Tropical"	"0.0024648102475304"	"65.8177622966847"
"11116.I26A097.1197987"	"2.8945519231375e-05"	"83.4986723913466"	"0.000273356207693147"	"89.8699328701316"	"-2.444107e-04"	" -6.371260479"	"better"	"better"	"120.16"	"13"	"68.3"	"0.07"	"CML333"	"Tropical"	"0.00097109522844869"	"93.2333765499475"
"11116.I26A105.1194393"	"1.22464673836752e-05"	"88.8145239410883"	"0.000244790128803979"	"91.7889156366575"	"-2.325437e-04"	" -2.974391696"	"better"	"better"	"120.16"	"15"	"74.5"	"0.01"	"CML333"	"Tropical"	"0.000966392740316193"	"94.514823320766"
"11116.I27A064.1196337"	"0.00100794138312315"	"52.0585134614323"	"0.00287153030939688"	"59.6876219189062"	"-1.863589e-03"	" -7.629108457"	"better"	"better"	"120.16"	"2"	"69.2"	"0.47"	"CML228"	"Tropical"	"0.00437848342110553"	"62.5565460298323"
"11116.I27A068.1193675"	"0.00411796751369831"	"59.7264428323865"	"0.0036057269974491"	"59.5492884983343"	" 5.122405e-04"	"  0.177154334"	"worse"	"similar"	"120.16"	"3"	"54.5"	"0.91"	"CML228"	"Tropical"	"0.00444366019369375"	"58.8668254382958"
"11116.I27A083.1194701"	"0.000471290322961873"	"92.907218604909"	"0.00107552513440205"	"96.3309367195701"	"-6.042348e-04"	" -3.423718115"	"better"	"better"	"120.16"	"8"	"73.2"	"0.09"	"CML228"	"Tropical"	"0.000969781959206075"	"93.602055957126"
"11116.I27A085.1193974"	"0.000338479316763148"	"59.959793105945"	"0.000367412933391686"	"71.276286589372"	"-2.893362e-05"	"-11.316493483"	"similar"	"better"	"120.16"	"9"	"71.2"	"0.03"	"CML228"	"Tropical"	"0.000619214400663744"	"71.7303383278164"
"11116.I28A074.1196331"	"0.0108702446930966"	"70.0007344109707"	"0.0127245845170604"	"69.6468338014017"	"-1.854340e-03"	"  0.353900610"	"better"	"similar"	"120.16"	"5"	"67.7"	"0.07"	"Mo17"	"Non_Stiff_Stalk"	"0.0156749071644692"	"73.5239415774266"
"11116.I28A083.1196054"	"0.000491613602287102"	"91.0845274000995"	"0.00119279160148931"	"96.0135649921421"	"-7.011780e-04"	" -4.929037592"	"better"	"better"	"120.16"	"8"	"73.2"	"0.09"	"Mo17"	"Non_Stiff_Stalk"	"0.000969601198795991"	"92.4407434622554"
"11116.I29A065.1197249"	"0.00136123525717889"	"57.1693285900574"	"0.0033288770337247"	"63.025594993102"	"-1.967642e-03"	" -5.856266403"	"better"	"better"	"120.16"	"2"	"69.2"	"0.47"	"CML322"	"Tropical"	"0.00385410594854319"	"64.1035154734714"
"11116.I29A075.1193749"	"0.00537670014999201"	"59.9753873159415"	"0.00668824200629185"	"61.9102193982005"	"-1.311542e-03"	" -1.934832082"	"better"	"better"	"120.16"	"5"	"67.7"	"0.07"	"CML322"	"Tropical"	"0.00834250369229089"	"66.6120594081853"
"11116.I29A077.1197259"	"0.00490090311254927"	"55.2152679525425"	"0.00947180254625519"	"67.7990258229562"	"-4.570899e-03"	"-12.583757870"	"better"	"better"	"120.16"	"6"	"66.8"	"0.85"	"CML322"	"Tropical"	"0.0105004647023792"	"66.0896342089545"
"11116.I29A080.1195338"	"0.00382004510602384"	"78.5850830356673"	"0.00280394818354954"	"75.6086704074625"	" 1.016097e-03"	"  2.976412628"	"worse"	"worse"	"120.16"	"7"	"80"	"0"	"CML322"	"Tropical"	"0.00275596457738822"	"71.8220323554936"
"11116.I29A089.1194492"	"0.000149402500932456"	"64.627299446188"	"0.000235625259830095"	"73.094906486494"	"-8.622276e-05"	" -8.467607040"	"similar"	"better"	"120.16"	"10"	"69.5"	"0.12"	"CML322"	"Tropical"	"0.000717765106464811"	"76.1714964177875"
"11116.I29A120.1196473"	"0.00117779043028471"	"81.5479271688274"	"0.00104390667329411"	"80.2546502748225"	" 1.338838e-04"	"  1.293276894"	"worse"	"worse"	"120.16"	"20"	"49.4"	"0.63"	"CML322"	"Tropical"	"0.00232187017418726"	"87.9087595714458"
"11116.I30A076.1195645"	"0.00635204844633503"	"52.9619179512968"	"0.0102871739433993"	"64.493357309132"	"-3.935125e-03"	"-11.531439358"	"better"	"better"	"120.16"	"6"	"66.8"	"0.85"	"Tzi8"	"Tropical"	"0.0111227233694294"	"61.6954904653656"
"11116.I30A085.1197727"	"0.00299123726729181"	"61.7991939219478"	"0.00327843816325118"	"69.0768691748402"	"-2.872009e-04"	" -7.277675253"	"better"	"better"	"120.16"	"9"	"71.2"	"0.03"	"Tzi8"	"Tropical"	"0.00361138371253529"	"70.2951008714196"
"11116.I30A091.1197429"	"0.000408593183954902"	"93.3343884194665"	"0.000324799864528622"	"95.3747533310817"	" 8.379332e-05"	" -2.040364912"	"similar"	"better"	"120.16"	"11"	"76.2"	"0.21"	"Tzi8"	"Tropical"	"0.00100933881202664"	"94.1853201491544"
"11116.I30A097.1196163"	"3.26000093030376e-05"	"58.4951161410705"	"0.000152385822829751"	"67.1131197556142"	"-1.197858e-04"	" -8.618003615"	"better"	"better"	"120.16"	"13"	"68.3"	"0.07"	"Tzi8"	"Tropical"	"0.000758833823386993"	"75.2468923094097"
"11116.I31A066.1194004"	"0.000738074009595904"	"54.3953318471375"	"0.00257786984758652"	"60.3055442092889"	"-1.839796e-03"	" -5.910212362"	"better"	"better"	"120.16"	"2"	"69.2"	"0.47"	"Mo17"	"Non_Stiff_Stalk"	"0.00439611898680341"	"67.32304648753"
"11116.I31A074.1194593"	"0.00360133102012501"	"72.7471104253009"	"0.00466979371019123"	"71.9471414845142"	"-1.068463e-03"	"  0.799968941"	"better"	"similar"	"120.16"	"5"	"67.7"	"0.07"	"Mo17"	"Non_Stiff_Stalk"	"0.00578463514807421"	"68.4742560102488"
"11116.I31A098.1194107"	"4.43219306182225e-05"	"60.459533320536"	"0.000238230176818221"	"68.6599342923492"	"-1.939082e-04"	" -8.200400972"	"better"	"better"	"120.16"	"13"	"68.3"	"0.07"	"Mo17"	"Non_Stiff_Stalk"	"0.000754751115707857"	"73.3756002714095"
"11116.I31A103.1197001"	"0.00129881613868805"	"69.9308529782064"	"0.00145048711951399"	"65.5794920703683"	"-1.516710e-04"	"  4.351360908"	"better"	"worse"	"120.16"	"15"	"74.5"	"0.01"	"Mo17"	"Non_Stiff_Stalk"	"0.00119625877047097"	"58.6097045140788"
"11116.I32A064.1197804"	"0.00107441350424648"	"50.1802034723644"	"0.00264712997552642"	"57.275663196941"	"-1.572716e-03"	" -7.095459725"	"better"	"better"	"120.16"	"2"	"69.2"	"0.47"	"CML103"	"Tropical"	"0.00367452053630109"	"61.2643893230537"
"11116.I32A073.1196155"	"0.00645130748342592"	"60.507033590538"	"0.00720354376317627"	"61.9062457794215"	"-7.522363e-04"	" -1.399212189"	"better"	"better"	"120.16"	"5"	"67.7"	"0.07"	"CML103"	"Tropical"	"0.00874171617955423"	"63.980198118127"
"11116.I32A103.1195945"	"3.97291855013565e-05"	"62.0677129048192"	"0.000280466513662811"	"67.254287591876"	"-2.407373e-04"	" -5.186574687"	"better"	"better"	"120.16"	"15"	"74.5"	"0.01"	"CML103"	"Tropical"	"0.000824066608999707"	"76.3647108686748"
"11116.I32A118.1193922"	"0.000261607758972628"	"82.4681035921484"	"0.000347022468286473"	"76.4578827061503"	"-8.541471e-05"	"  6.010220886"	"similar"	"worse"	"120.16"	"20"	"49.4"	"0.63"	"CML103"	"Tropical"	"0.000878452927506833"	"88.4629775292947"
"11116.L01A084.1196740"	"0.00010161396114533"	"84.82943983421"	"0.000689544326663588"	"90.9539638051036"	"-5.879304e-04"	" -6.124523971"	"better"	"better"	"260.1"	"8"	"73.2"	"0.09"	"B73"	"Stiff_Stalk"	"0.000921922064513361"	"90.8921651647409"
"11116.L01A087.1197168"	"0.00326427577981191"	"71.8771072839347"	"0.00233779436488118"	"60.1453766003821"	" 9.264814e-04"	" 11.731730684"	"worse"	"worse"	"260.1"	"9"	"71.2"	"0.03"	"MS71"	"Non_Stiff_Stalk"	"0.0019072023939699"	"53.1630759619795"
"11116.L02A070.1198254"	"0.00228021392369609"	"61.3404090626726"	"0.00353988656737602"	"64.1829726912348"	"-1.259673e-03"	" -2.842563629"	"better"	"better"	"260.1"	"4"	"64.8"	"0.4"	"Ky21"	"Non_Stiff_Stalk"	"0.00521062028799398"	"67.3936792166322"
"11116.L02A100.1198181"	"0.000165692869850725"	"71.9444207564899"	"7.2611696685923e-05"	"72.5906493505573"	" 9.308117e-05"	" -0.646228594"	"similar"	"similar"	"260.1"	"14"	"64.1"	"3.31"	"Ky21"	"Non_Stiff_Stalk"	"0.000863723439176926"	"87.2402767613876"
"11116.L02A104.1194752"	"1.79901142268082e-05"	"87.7138478107231"	"0.000128935698526176"	"88.4724925963819"	"-1.109456e-04"	" -0.758644786"	"better"	"similar"	"260.1"	"15"	"74.5"	"0.01"	"Ky21"	"Non_Stiff_Stalk"	"0.00097818982712862"	"92.8137108526253"
"11116.L03A065.1193914"	"0.00298534323750637"	"56.9221077412761"	"0.00300372589175545"	"60.3850757572506"	"-1.838265e-05"	" -3.462968016"	"similar"	"better"	"260.1"	"2"	"69.2"	"0.47"	"Ki3"	"Tropical"	"0.00399731302330644"	"56.2180794407603"
"11116.L03A068.1194466"	"0.00210862638542631"	"50.8920094965174"	"0.00170538218510012"	"53.8195927630389"	" 4.032442e-04"	" -2.927583267"	"worse"	"better"	"260.1"	"3"	"54.5"	"0.91"	"Ki3"	"Tropical"	"0.00218359141645183"	"49.834583687205"
"11116.L03A079.1197750"	"0.00382167206324736"	"66.5124242196356"	"0.00373591959550457"	"66.8115178300348"	" 8.575247e-05"	" -0.299093610"	"similar"	"similar"	"260.1"	"7"	"80"	"0"	"Ki3"	"Tropical"	"0.00417573090002303"	"60.521913358066"
"11116.L03A089.1195062"	"0.000407025287498168"	"99.7620661987446"	"0.000636289909160175"	"99.6279462715466"	"-2.292646e-04"	"  0.134119927"	"better"	"similar"	"260.1"	"10"	"69.5"	"0.12"	"Ki3"	"Tropical"	"0.00123350111921304"	"96.3580146309148"
"11116.L03A091.1196634"	"0.000222021882247055"	"63.0085640795404"	"0.00031237314608282"	"68.3879263119526"	"-9.035126e-05"	" -5.379362232"	"similar"	"better"	"260.1"	"11"	"76.2"	"0.21"	"Ki3"	"Tropical"	"0.000815105744737694"	"75.8279391665794"
"11116.L03A100.1198069"	"0.00202441989981998"	"78.7382952629235"	"0.00157123232365063"	"78.2040391041295"	" 4.531876e-04"	"  0.534256159"	"worse"	"similar"	"260.1"	"14"	"64.1"	"3.31"	"Ki3"	"Tropical"	"0.00207477733045894"	"89.9355951928974"
"11116.L04A070.1195935"	"0.00145625206068169"	"59.1987466831133"	"0.00285334725512742"	"63.5526939901273"	"-1.397095e-03"	" -4.353947307"	"better"	"better"	"260.1"	"4"	"64.8"	"0.4"	"MS71"	"Non_Stiff_Stalk"	"0.00495960066365297"	"66.204727315324"
"11116.L04A081.1194611"	"0.00258361734710069"	"97.4608440588094"	"0.0038095015406789"	"97.2696801338629"	"-1.225884e-03"	"  0.191163925"	"better"	"similar"	"260.1"	"7"	"80"	"0"	"MS71"	"Non_Stiff_Stalk"	"0.003406599266575"	"94.3930484467907"
"11116.L04A094.1196377"	"0.00444493456047382"	"69.6784398125476"	"0.00377429603938939"	"63.8127280038546"	" 6.706385e-04"	"  5.865711809"	"worse"	"worse"	"260.1"	"12"	"76"	"0.14"	"MS71"	"Non_Stiff_Stalk"	"0.00257970527503505"	"53.2906905259297"
"11116.L05A079.1196294"	"0.00104210825006746"	"62.1135723169617"	"0.00200599589100682"	"67.7891483718927"	"-9.638876e-04"	" -5.675576055"	"better"	"better"	"260.1"	"7"	"80"	"0"	"Mo18W"	"Mixed"	"0.00247108100887308"	"65.868294700299"
"11116.L05A084.1194795"	"0.000114946438849889"	"79.2412584689492"	"0.000789599498845611"	"87.8759965699464"	"-6.746531e-04"	" -8.634738101"	"better"	"better"	"260.1"	"8"	"73.2"	"0.09"	"Mo18W"	"Mixed"	"0.000914823189430748"	"88.8925132159124"
"11116.L05A102.1196776"	"0.000244923071830567"	"68.6244801502289"	"0.000385212790713665"	"75.2818570842117"	"-1.402897e-04"	" -6.657376934"	"better"	"better"	"260.1"	"14"	"64.1"	"3.31"	"Mo18W"	"Mixed"	"0.00163464152278849"	"85.5569258657357"
"11116.L06A065.1195531"	"0.000975940538133498"	"46.3199459803215"	"0.0014116385663516"	"53.3819257262817"	"-4.356980e-04"	" -7.061979746"	"better"	"better"	"260.1"	"2"	"69.2"	"0.47"	"Mo17"	"Non_Stiff_Stalk"	"0.0062064745267868"	"63.0672430817891"
"11116.L06A072.1195926"	"0.0012523963593022"	"52.0866500456028"	"0.00271235675809675"	"55.8375929004151"	"-1.459960e-03"	" -3.750942855"	"better"	"better"	"260.1"	"4"	"64.8"	"0.4"	"Mo17"	"Non_Stiff_Stalk"	"0.00502470272121424"	"60.9020820267397"
"11116.L06A088.1196116"	"0.01031573295414"	"89.6501784525401"	"0.00895185047259593"	"82.309605481635"	" 1.363882e-03"	"  7.340572971"	"worse"	"worse"	"260.1"	"10"	"69.5"	"0.12"	"Mo17"	"Non_Stiff_Stalk"	"0.00727474165568774"	"72.7231091318446"
"11116.L06A100.1194511"	"0.000316957849645577"	"66.8309850409612"	"0.000137227259065741"	"71.2422501087637"	" 1.797306e-04"	" -4.411265068"	"worse"	"better"	"260.1"	"14"	"64.1"	"3.31"	"Mo17"	"Non_Stiff_Stalk"	"0.00110979261168374"	"85.8991444475347"
"11116.L07A070.1198122"	"0.00216959201141255"	"54.453014813118"	"0.00272273573548775"	"57.0425607452108"	"-5.531437e-04"	" -2.589545932"	"better"	"better"	"260.1"	"4"	"64.8"	"0.4"	"CML52"	"Tropical"	"0.00499456088294663"	"57.5488431082593"
"11116.L07A075.1195488"	"0.00662271873741402"	"98.4215004328795"	"0.00706532671974299"	"98.3041112290448"	"-4.426080e-04"	"  0.117389204"	"better"	"similar"	"260.1"	"5"	"67.7"	"0.07"	"CML52"	"Tropical"	"0.00789061745910376"	"95.7325012588072"
"11116.L07A077.1194039"	"0.00599353444946911"	"76.7415602417323"	"0.00673344503472238"	"83.1392015160115"	"-7.399106e-04"	" -6.397641274"	"better"	"better"	"260.1"	"6"	"66.8"	"0.85"	"CML52"	"Tropical"	"0.00752552602669344"	"79.6608964941308"
"11116.L07A082.1196478"	"0.00014640012953991"	"73.1100137492981"	"0.000802150026841"	"83.9755746467377"	"-6.557499e-04"	"-10.865560897"	"better"	"better"	"260.1"	"8"	"73.2"	"0.09"	"CML52"	"Tropical"	"0.000850767567341715"	"84.7130272575149"
"11116.L07A097.1194673"	"0.000241971763241958"	"60.9044421651079"	"0.000264619797430499"	"64.8355258256189"	"-2.264803e-05"	" -3.931083661"	"similar"	"better"	"260.1"	"13"	"68.3"	"0.07"	"CML52"	"Tropical"	"0.000707806023518593"	"74.6040809829739"
"11116.L07A101.1198306"	"0.00221575132873989"	"60.9727301483272"	"0.00231801530068828"	"72.2988189307402"	"-1.022640e-04"	"-11.326088782"	"better"	"better"	"260.1"	"14"	"64.1"	"3.31"	"CML52"	"Tropical"	"0.00260602588214533"	"76.1761089433137"
